source_type,source_name,text,published_at,engagement,claim,verdict,clean_text,sentiment_score,sentiment,media_bias,truth_bucket,published_date
news,The New Republic,"This is a lightly edited transcript of the April 22 edition of Right Now With Perry Bacon. You can watch the video here or by following this show on YouTube or Substack.
Perry Bacon: Im the host of … [+59968 chars]",2026-04-22T10:00:00Z,0,,,This is a lightly edited transcript of the April 22 edition of Right Now With Perry Bacon. You can watch the video here or by following this show on YouTube or Substack. Perry Bacon Im the host of 59968 chars,0.22857142857142856,positive,left,unknown,2026-04-22
news,Snopes.com,"<ul><li>The rumor that U.S. President Donald Trump evicted a 74-year-old stroke victim in the 1980s, when he was a New York landlord, originated from a credible story by a reputable journalist. </li>… [+11158 chars]",2026-04-22T10:00:00Z,0,,,"ul li The rumor that U.S. President Donald Trump evicted a 74-year-old stroke victim in the 1980s, when he was a New York landlord, originated from a credible story by a reputable journalist. li 11158 chars",0.2403409090909091,positive,unknown,unknown,2026-04-22
news,Fortune,"But Delaware is hard to quit. While states like Nevada, Texas, and Wyoming are becoming more popular places to incorporate, Delaware is still home to more than two-thirds of Fortune 500 companies and… [+3879 chars]",2026-04-22T09:55:57Z,0,,,"But Delaware is hard to quit. While states like Nevada, Texas, and Wyoming are becoming more popular places to incorporate, Delaware is still home to more than two-thirds of Fortune 500 companies and 3879 chars",0.3516666666666667,positive,center,unknown,2026-04-22
news,Thenation.com,"As AI seeps deeper into our judicial system, boosters insist it will bring both fairness and efficiency. But can we really trust Judge Grok?
This article appears in the 
 May 2026 issue, with the h… [+21001 chars]",2026-04-22T09:00:00Z,0,,,"As AI seeps deeper into our judicial system, boosters insist it will bring both fairness and efficiency. But can we really trust Judge Grok? This article appears in the May 2026 issue, with the h 21001 chars",0.2,positive,left,unknown,2026-04-22
news,The Times of India,"Follow Us On Social Media
Mumtaz shares a thowback moment with Asha BhonsleAdrija Roy gives off royal vibes this Akshaya TritiyaUshasi Ray channels timeless eleganceIn town for his upcoming concert,… [+1099 chars]",2026-04-22T07:45:45Z,0,,,"Follow Us On Social Media Mumtaz shares a thowback moment with Asha BhonsleAdrija Roy gives off royal vibes this Akshaya TritiyaUshasi Ray channels timeless eleganceIn town for his upcoming concert, 1099 chars",0.03333333333333333,neutral,center,unknown,2026-04-22
news,The Times of India,"Follow Us On Social Media
Mumtaz shares a thowback moment with Asha BhonsleAdrija Roy gives off royal vibes this Akshaya TritiyaUshasi Ray channels timeless eleganceIn town for his upcoming concert,… [+1099 chars]",2026-04-22T07:38:17Z,0,,,"Follow Us On Social Media Mumtaz shares a thowback moment with Asha BhonsleAdrija Roy gives off royal vibes this Akshaya TritiyaUshasi Ray channels timeless eleganceIn town for his upcoming concert, 1099 chars",0.03333333333333333,neutral,center,unknown,2026-04-22
news,The Times of India,"Follow Us On Social Media
Kolkata went Tauba Tauba today at Aquatica as Karan Aujla lit up the stage &amp;#55356;&amp;#57252;&amp;#55357;&amp;#56613;#karanaujla #taubFrom Uzbekistan to India, music … [+916 chars]",2026-04-22T07:29:34Z,0,,,"Follow Us On Social Media Kolkata went Tauba Tauba today at Aquatica as Karan Aujla lit up the stage amp 55356 amp 57252 amp 55357 amp 56613 karanaujla taubFrom Uzbekistan to India, music 916 chars",0.03333333333333333,neutral,center,unknown,2026-04-22
news,CNN,"For Mauro Rui Callado Cortêz, a Catholic lay teacher in Angola, the unique opportunity to see Pope Leo XIV in person was unmissable, even though serious illness should have confined him to bed.
My v… [+10902 chars]",2026-04-22T07:29:23Z,0,,,"For Mauro Rui Callado Cort z, a Catholic lay teacher in Angola, the unique opportunity to see Pope Leo XIV in person was unmissable, even though serious illness should have confined him to bed. My v 10902 chars",0.013888888888888895,neutral,left,unknown,2026-04-22
news,The Times of India,"Follow Us On Social Media
From Uzbekistan to India, music speaks one language_Kolkata turned up in full strength as 10,000 people filled the venue, witnessing Rishab RikhiramUS Woman Alleges Sexual … [+725 chars]",2026-04-22T07:15:45Z,0,,,"Follow Us On Social Media From Uzbekistan to India, music speaks one language Kolkata turned up in full strength as 10,000 people filled the venue, witnessing Rishab RikhiramUS Woman Alleges Sexual 725 chars",0.3208333333333333,positive,center,unknown,2026-04-22
news,The Times of India,"<ul><li>News</li>
<li>First day, no show: 130cr loss &amp; counting for liquor, hospitality biz in Bengal</li></ul>
Follow Us On Social Media
From Uzbekistan to India, music speaks one language_Ko… [+843 chars]",2026-04-22T07:14:43Z,0,,,"ul li News li li First day, no show 130cr loss amp counting for liquor, hospitality biz in Bengal li ul Follow Us On Social Media From Uzbekistan to India, music speaks one language Ko 843 chars",0.14166666666666666,positive,center,unknown,2026-04-22
news,The Times of India,"<ul><li>News</li>
<li>Education News</li>
<li>News</li>
<li>SPMCIL recruitment 2026: Currency Note Press Nashik releases notification for 500+ posts, check complete details here</li></ul>
Follow … [+917 chars]",2026-04-22T07:12:29Z,0,,,"ul li News li li Education News li li News li li SPMCIL recruitment 2026 Currency Note Press Nashik releases notification for 500 posts, check complete details here li ul Follow 917 chars",0.1,positive,center,unknown,2026-04-22
news,The Times of India,"Follow Us On Social Media
Kolkata went Tauba Tauba today at Aquatica as Karan Aujla lit up the stage &amp;#55356;&amp;#57252;&amp;#55357;&amp;#56613;#karanaujla #taubFrom Uzbekistan to India, music … [+916 chars]",2026-04-22T07:12:10Z,0,,,"Follow Us On Social Media Kolkata went Tauba Tauba today at Aquatica as Karan Aujla lit up the stage amp 55356 amp 57252 amp 55357 amp 56613 karanaujla taubFrom Uzbekistan to India, music 916 chars",0.03333333333333333,neutral,center,unknown,2026-04-22
news,The Times of India,"<ul><li>News</li>
<li>Education News</li>
<li>News</li>
<li>HPBOSE Class 10th, 12th results 2026 expected to be released by first week of May: Here's all you need to know</li></ul>
Follow Us On S… [+910 chars]",2026-04-22T07:11:04Z,0,,,"ul li News li li Education News li li News li li HPBOSE Class 10th, 12th results 2026 expected to be released by first week of May Here's all you need to know li ul Follow Us On S 910 chars",0.075,positive,center,unknown,2026-04-22
news,The Times of India,"Follow Us On Social Media
From Uzbekistan to India, music speaks one language_Kolkata turned up in full strength as 10,000 people filled the venue, witnessing Rishab RikhiramUS Woman Alleges Sexual … [+725 chars]",2026-04-22T07:06:28Z,0,,,"Follow Us On Social Media From Uzbekistan to India, music speaks one language Kolkata turned up in full strength as 10,000 people filled the venue, witnessing Rishab RikhiramUS Woman Alleges Sexual 725 chars",0.3208333333333333,positive,center,unknown,2026-04-22
news,Breitbart News,"CNN anchor Jake Tapper joined CBS Late Show host Stephen Colbert for a segment Monday that started with some flirting — “Nice to see you again. You know I enjoy your work, but what I forget when I ha… [+1952 chars]",2026-04-21T16:51:48Z,0,,,"CNN anchor Jake Tapper joined CBS Late Show host Stephen Colbert for a segment Monday that started with some flirting Nice to see you again. You know I enjoy your work, but what I forget when I ha 1952 chars",0.2333333333333333,positive,right,unknown,2026-04-21
news,The Conversation Africa,"On a Saturday morning, you head to the hardware store. Your neighbors’ Ring cameras film your walk to the car. Your car’s sensors, cameras and microphones record your speed, how you drive, where you’… [+9512 chars]",2026-04-21T12:20:21Z,0,,,"On a Saturday morning, you head to the hardware store. Your neighbors Ring cameras film your walk to the car. Your car s sensors, cameras and microphones record your speed, how you drive, where you 9512 chars",0.0,neutral,leans left,unknown,2026-04-21
news,Activistpost.com,"The power of the purse is the surest way Congress can stop the Iran war, or any war. If Congress funds war, Congress authorizes it. If Congress cuts off funds, a war will end.
Up to 15,000 of the 50… [+16188 chars]",2026-04-21T02:00:00Z,0,,,"The power of the purse is the surest way Congress can stop the Iran war, or any war. If Congress funds war, Congress authorizes it. If Congress cuts off funds, a war will end. Up to 15,000 of the 50 16188 chars",0.0,neutral,right,unknown,2026-04-21
news,RT,French investigators have summoned X owner Elon Musk for a “voluntary interview” which they say could shed light on allegations that the platform was involved in the spread of AI-generated child sexu… [+5459 chars],2026-04-20T21:17:41Z,0,,,French investigators have summoned X owner Elon Musk for a voluntary interview which they say could shed light on allegations that the platform was involved in the spread of AI-generated child sexu 5459 chars,0.2,positive,unknown,unknown,2026-04-20
news,Fox News,Comedian and talk show host Bill Maher said on Monday that he was somewhat honored by President Donald Trump taking his rivalry with him so seriously that he made an attempt to prevent him from getti… [+2978 chars],2026-04-20T19:54:28Z,0,,,Comedian and talk show host Bill Maher said on Monday that he was somewhat honored by President Donald Trump taking his rivalry with him so seriously that he made an attempt to prevent him from getti 2978 chars,-0.3333333333333333,negative,right,unknown,2026-04-20
news,Fair Observer,"Through her writing and media activism, journalist and author Karen Hao has become something of a celebrity as she energetically campaigns to bring down what she calls The Empire of AI (its the title… [+10237 chars]",2026-04-20T14:51:02Z,0,,,"Through her writing and media activism, journalist and author Karen Hao has become something of a celebrity as she energetically campaigns to bring down what she calls The Empire of AI its the title 10237 chars",-0.15555555555555556,negative,center,unknown,2026-04-20
news,Plos.org,"Abstract
During the COVID-19 pandemic, public health measures emerged as highly polarizing topics in online discourse, with debates intensifying around specific policy implementations and events. Th… [+84855 chars]",2026-04-20T14:00:00Z,0,,,"Abstract During the COVID-19 pandemic, public health measures emerged as highly polarizing topics in online discourse, with debates intensifying around specific policy implementations and events. Th 84855 chars",0.05333333333333334,positive,unknown,unknown,2026-04-20
